Pslack,Bus 1,Bus 2,Bus 3,Bus 4,Bus 5,Bus 6,Bus 7,Bus 8,Bus 9,Bus 10,Bus 11,System Loss
11.65,4.2963,18.65,9.4638,1.5047,2.2175,5.8406,1.7819,0.69295,1.2077,2.6728,2.95,0.39131
31.528,5.9361,25.769,13.076,2.079,3.0638,8.0698,2.462,0.95743,1.6687,3.693,4.0759,0.69253
46.131,7.1318,30.959,15.71,2.4978,3.6809,9.6953,2.9579,1.1503,2.0048,4.4368,4.8969,1.0255
53.515,7.7249,33.534,17.016,2.7055,3.987,10.502,3.2039,1.246,2.1715,4.8058,5.3042,1.3289
56.797,7.9917,34.692,17.604,2.7989,4.1248,10.864,3.3145,1.289,2.2465,4.9718,5.4874,1.4269
58.802,8.1545,35.399,17.963,2.856,4.2088,11.086,3.3821,1.3152,2.2923,5.0731,5.5992,1.4891
59.634,8.222,35.692,18.111,2.8796,4.2436,11.177,3.4101,1.3261,2.3113,5.1151,5.6455,1.5154
60.464,8.2909,35.991,18.263,2.9037,4.2792,11.271,3.4386,1.3372,2.3306,5.1579,5.6928,1.5289
60.771,8.3157,36.099,18.318,2.9124,4.292,11.305,3.4489,1.3412,2.3376,5.1734,5.7099,1.5388
60.09,8.2606,35.859,18.196,2.8931,4.2635,11.23,3.426,1.3323,2.3221,5.1391,5.672,1.5169
57.75,8.0691,35.028,17.774,2.826,4.1647,10.97,3.3466,1.3015,2.2683,5.0199,5.5405,1.4562
71.135,9.1541,39.738,20.164,3.206,4.7247,12.445,3.7966,1.4765,2.5733,5.6949,6.2855,1.8974
60.852,8.3224,36.127,18.332,2.9147,4.2954,11.314,3.4517,1.3423,2.3395,5.1775,5.7144,1.5414
48.566,7.3219,31.785,16.128,2.5644,3.7791,9.9538,3.0367,1.181,2.0582,4.5551,5.0275,1.1903
34.355,6.1679,26.775,13.586,2.1602,3.1834,8.3849,2.5581,0.99482,1.7338,3.8371,4.2351,0.75298
27.997,5.6436,24.499,12.432,1.9766,2.9128,7.6722,2.3407,0.91026,1.5865,3.511,3.8751,0.65769
19.859,4.9742,21.593,10.957,1.7421,2.5673,6.7621,2.063,0.80228,1.3983,3.0945,3.4154,0.51032
11.932,4.3197,18.752,9.5152,1.5129,2.2295,5.8723,1.7916,0.69672,1.2143,2.6873,2.966,0.3949
3.18,3.5943,15.603,7.9174,1.2588,1.8551,4.8863,1.4907,0.57973,1.0104,2.2361,2.468,0.29987
-12.695,2.2713,9.8598,5.0032,0.79548,1.1723,3.0877,0.94202,0.36634,0.63848,1.413,1.5596,0.21477
-16.794,1.9282,8.3702,4.2473,0.6753,0.99519,2.6212,0.7997,0.311,0.54202,1.1996,1.324,0.21117
-12.432,2.2933,9.9554,5.0517,0.8032,1.1837,3.1177,0.95116,0.36989,0.64467,1.4267,1.5747,0.21526
3.9967,3.6621,15.897,8.0668,1.2826,1.8901,4.9784,1.5188,0.59066,1.0294,2.2783,2.5145,0.3073
44.051,6.9621,30.223,15.336,2.4383,3.5933,9.4646,2.8875,1.1229,1.9571,4.3313,4.7804,0.96995
68.79,8.9647,38.916,19.747,3.1397,4.627,12.187,3.7181,1.4459,2.52,5.5771,6.1555,1.8121
81.246,9.9681,43.272,21.957,3.4911,5.1448,13.551,4.1342,1.6078,2.8021,6.2013,6.8445,2.2927
94.963,11.068,48.047,24.381,3.8764,5.7126,15.047,4.5905,1.7852,3.1113,6.8857,7.5998,2.875
107.12,12.036,52.25,26.513,4.2155,6.2123,16.363,4.992,1.9413,3.3835,7.488,8.2646,3.4742
111.23,12.363,53.67,27.234,4.3301,6.3811,16.807,5.1277,1.9941,3.4754,7.6916,8.4892,3.69
116.68,12.795,55.543,28.184,4.4812,6.6038,17.394,5.3067,2.0637,3.5967,7.96,8.7855,3.9894
121.83,13.202,57.309,29.08,4.6237,6.8138,17.947,5.4754,2.1293,3.7111,8.2131,9.0648,4.2841
122.18,13.229,57.428,29.141,4.6332,6.8279,17.984,5.4867,2.1337,3.7188,8.2301,9.0836,4.3044
118.52,12.94,56.174,28.504,4.5321,6.6789,17.592,5.367,2.0871,3.6376,8.0504,8.8853,4.0933
116.73,12.799,55.56,28.193,4.4826,6.6059,17.399,5.3083,2.0643,3.5978,7.9624,8.7882,3.9922
109.46,12.223,53.061,26.925,4.2809,6.3087,16.617,5.0695,1.9715,3.436,7.6042,8.3928,3.5956
112.41,12.457,54.076,27.44,4.3628,6.4294,16.935,5.1665,2.0092,3.5017,7.7497,8.5534,3.7537
93.584,10.958,47.569,24.138,3.8378,5.6557,14.897,4.5448,1.7674,3.0803,6.8172,7.5241,2.8111
73.825,9.371,40.68,20.642,3.282,4.8366,12.739,3.8866,1.5114,2.6342,5.8299,6.4345,1.9982
52.114,7.611,33.039,16.765,2.6656,3.9282,10.347,3.1566,1.2276,2.1395,4.7349,5.226,1.2886
48.797,7.3407,31.866,16.17,2.571,3.7888,9.9793,3.0445,1.184,2.0635,4.5668,5.0404,1.1965
41.439,6.7489,29.297,14.866,2.3637,3.4833,9.1748,2.7991,1.0885,1.8972,4.1986,4.6341,0.90292
32.169,5.9887,25.997,13.192,2.0974,3.0909,8.1413,2.4838,0.96592,1.6835,3.7257,4.112,0.70594
19.972,4.9835,21.633,10.977,1.7454,2.5721,6.7747,2.0669,0.80378,1.4009,3.1003,3.4218,0.51216
0.10822,3.3391,14.495,7.3551,1.1694,1.7234,4.5393,1.3849,0.53856,0.93863,2.0773,2.2927,0.27461
-6.7133,2.7709,12.029,6.1037,0.97047,1.4302,3.767,1.1492,0.44693,0.77893,1.7239,1.9026,0.23359
-5.7244,2.8534,12.387,6.2854,0.99935,1.4727,3.8791,1.1834,0.46023,0.80211,1.7752,1.9593,0.23824
10.65,4.2136,18.291,9.2816,1.4757,2.1748,5.7282,1.7476,0.67961,1.1845,2.6214,2.8932,0.37886
51.447,7.5567,32.804,16.646,2.6466,3.9002,10.273,3.1341,1.2188,2.1242,4.7011,5.1887,1.2697
71.825,9.2097,39.979,20.287,3.2255,4.7534,12.52,3.8197,1.4854,2.5889,5.7295,6.3237,1.9229
84.039,10.193,44.25,22.454,3.57,5.2611,13.857,4.2277,1.6441,2.8654,6.3415,6.9991,2.3914
93.986,10.99,47.708,24.209,3.8491,5.6723,14.94,4.5581,1.7726,3.0894,6.8371,7.5462,2.8296
95.928,11.145,48.382,24.55,3.9034,5.7524,15.151,4.6224,1.7976,3.133,6.9337,7.6527,2.9202
97.32,11.256,48.864,24.795,3.9423,5.8097,15.302,4.6685,1.8155,3.1642,7.0028,7.729,2.9861
97.093,11.238,48.785,24.755,3.936,5.8004,15.278,4.661,1.8126,3.1591,6.9915,7.7165,2.9753
96.172,11.165,48.466,24.593,3.9102,5.7624,15.178,4.6305,1.8008,3.1385,6.9458,7.6661,2.9317
95.384,11.102,48.193,24.455,3.8882,5.7299,15.092,4.6044,1.7906,3.1208,6.9066,7.6228,2.8947
92.579,10.878,47.22,23.961,3.8097,5.6142,14.788,4.5115,1.7545,3.0578,6.7672,7.469,2.765
90.139,10.682,46.372,23.531,3.7413,5.5135,14.522,4.4305,1.723,3.0029,6.6457,7.3349,2.655
89.007,10.592,45.979,23.331,3.7095,5.4667,14.399,4.3929,1.7083,2.9774,6.5893,7.2727,2.6048
94.774,11.053,47.982,24.347,3.8711,5.7048,15.026,4.5842,1.7828,3.1071,6.8763,7.5894,2.8662
80.056,9.8725,42.857,21.747,3.4577,5.0955,13.421,4.0946,1.5923,2.7752,6.1419,6.7788,2.2439
65.856,8.7276,37.887,19.225,3.0567,4.5046,11.865,3.6197,1.4077,2.4534,5.4296,5.9927,1.7088
50.308,7.4638,32.401,16.441,2.6141,3.8523,10.147,3.0956,1.2038,2.0981,4.6434,5.1249,1.2378
48.28,7.3068,31.719,16.095,2.5591,3.7713,9.9332,3.0305,1.1785,2.054,4.5457,5.0171,1.0849
43.734,6.9363,30.11,15.279,2.4293,3.58,9.4295,2.8768,1.1188,1.9498,4.3152,4.7627,0.96167
34.404,6.1719,26.792,13.595,2.1616,3.1855,8.3904,2.5598,0.99547,1.735,3.8397,4.2379,0.75407
21.316,5.0942,22.114,11.221,1.7841,2.6293,6.9253,2.1128,0.82165,1.432,3.1692,3.4979,0.53456
-0.24621,3.3096,14.367,7.2902,1.1591,1.7082,4.4992,1.3726,0.5338,0.93034,2.059,2.2725,0.27197
-9.8339,2.5105,10.898,5.53,0.87924,1.2957,3.4129,1.0412,0.40491,0.70571,1.5618,1.7238,0.22177
-7.3817,2.7152,11.787,5.9809,0.95094,1.4014,3.6912,1.1261,0.43793,0.76326,1.6892,1.8643,0.23069
9.5652,4.1238,17.901,9.0837,1.4443,2.1284,5.606,1.7103,0.66512,1.1592,2.5655,2.8315,0.36584
50.315,7.4644,32.403,16.442,2.6143,3.8526,10.147,3.0958,1.2039,2.0983,4.6438,5.1253,1.238
69.24,9.0011,39.074,19.827,3.1525,4.6457,12.237,3.7332,1.4518,2.5303,5.5998,6.1805,1.8283
76.825,9.6126,41.729,21.174,3.3666,4.9614,13.068,3.9868,1.5504,2.7022,5.9802,6.6004,2.1143
85.505,10.311,44.76,22.713,3.6112,5.3218,14.017,4.2765,1.6631,2.8985,6.4147,7.0799,2.4533
90.166,10.685,46.382,23.535,3.742,5.5146,14.525,4.4314,1.7233,3.0035,6.647,7.3364,2.6562
86.152,10.363,44.986,22.827,3.6294,5.3486,14.088,4.298,1.6714,2.9131,6.447,7.1155,2.4809
85.328,10.297,44.699,22.682,3.6063,5.3145,13.998,4.2706,1.6608,2.8945,6.4059,7.0702,2.4458
83.63,10.161,44.107,22.381,3.5585,5.2442,13.813,4.2141,1.6388,2.8562,6.3211,6.9766,2.3743
80.546,9.9119,43.028,21.834,3.4714,5.1158,13.475,4.1109,1.5987,2.7863,6.1664,6.8058,2.2639
80.39,9.8994,42.973,21.806,3.4671,5.1094,13.458,4.1057,1.5967,2.7828,6.1586,6.7973,2.2575
86.377,10.381,45.064,22.867,3.6357,5.3579,14.112,4.3055,1.6743,2.9181,6.4582,7.1279,2.4905
91.619,10.801,46.887,23.792,3.7828,5.5746,14.683,4.4796,1.7421,3.0362,6.7194,7.4162,2.7214
91.274,10.773,46.767,23.731,3.7731,5.5604,14.646,4.4682,1.7376,3.0284,6.7022,7.3973,2.7059
77.248,9.6467,41.876,21.249,3.3786,4.9789,13.114,4.0009,1.5559,2.7117,6.0014,6.6237,2.131
62.668,8.4695,36.766,18.656,2.9663,4.3714,11.514,3.5127,1.3661,2.3808,5.2691,5.8155,1.6009
46.326,7.1476,31.028,15.744,2.5033,3.6891,9.7168,2.9644,1.1528,2.0092,4.4467,4.9078,1.0308
45.737,7.0997,30.82,15.639,2.4865,3.6643,9.6516,2.9446,1.1451,1.9958,4.4168,4.8749,1.0148
42.812,6.861,29.784,15.113,2.4029,3.5412,9.3272,2.8456,1.1066,1.9287,4.2684,4.711,0.93778
34.532,6.1856,26.852,13.625,2.1664,3.1926,8.409,2.5655,0.99768,1.7388,3.8482,4.2473,0.74055
20.866,5.0571,21.953,11.14,1.7712,2.6101,6.8749,2.0974,0.81567,1.4216,3.1461,3.4724,0.52697
0.24174,3.3502,14.543,7.3796,1.1733,1.7291,4.5544,1.3895,0.54035,0.94175,2.0842,2.3003,0.27562
-9.0463,2.5762,11.184,5.6749,0.90228,1.3297,3.5023,1.0685,0.41552,0.7242,1.6027,1.7689,0.22434
-6.2807,2.807,12.185,6.1832,0.9831,1.4488,3.816,1.1642,0.45275,0.78907,1.7463,1.9274,0.23557
10.185,4.1751,18.124,9.1967,1.4622,2.1549,5.6758,1.7316,0.6734,1.1736,2.5974,2.8667,0.37321
50.076,7.4449,32.319,16.399,2.6074,3.8425,10.121,3.0878,1.2008,2.0928,4.6316,5.112,1.2314
72.103,9.2322,40.077,20.336,3.2334,4.765,12.551,3.829,1.4891,2.5952,5.7435,6.3391,1.9333
77.8,9.6911,42.069,21.347,3.3941,5.0018,13.175,4.0193,1.5631,2.7242,6.029,6.6542,2.1529
85.953,10.347,44.916,22.792,3.6238,5.3404,14.066,4.2914,1.6689,2.9086,6.4371,7.1046,2.4723
88.676,10.565,45.864,23.273,3.7003,5.453,14.363,4.3819,1.7041,2.97,6.5729,7.2545,2.5903
85.775,10.333,44.854,22.76,3.6188,5.333,14.047,4.2854,1.6666,2.9046,6.4282,7.0948,2.4647
84.38,10.221,44.368,22.514,3.5796,5.2752,13.895,4.239,1.6485,2.8731,6.3585,7.0179,2.4057
83.039,10.111,43.89,22.271,3.5411,5.2184,13.745,4.1934,1.6307,2.8422,6.29,6.9423,2.3667
80.857,9.9369,43.136,21.889,3.4802,5.1287,13.509,4.1213,1.6027,2.7933,6.1819,6.823,2.2767
80.994,9.9478,43.184,21.913,3.484,5.1344,13.524,4.1258,1.6045,2.7964,6.1888,6.8305,2.2823
81.68,10.002,43.417,22.031,3.5028,5.1621,13.597,4.1481,1.6131,2.8115,6.2221,6.8674,2.3099
89.977,10.669,46.316,23.502,3.7368,5.5068,14.504,4.4251,1.7209,2.9992,6.6376,7.326,2.6478
97.22,11.248,48.829,24.778,3.9395,5.8056,15.292,4.6652,1.8143,3.162,6.9978,7.7235,2.9814
82.523,10.069,43.711,22.18,3.5266,5.197,13.689,4.1762,1.6241,2.8305,6.2643,6.9139,2.3451
69.896,9.0541,39.304,19.944,3.171,4.6731,12.309,3.7551,1.4603,2.5452,5.6327,6.2169,1.8521
49.776,7.4206,32.213,16.346,2.5989,3.83,10.088,3.0777,1.1969,2.086,4.6165,5.0952,1.2232
49.257,7.3782,32.029,16.252,2.5841,3.8081,10.03,3.0601,1.19,2.0741,4.5901,5.0662,1.209
44.8,7.0232,30.488,15.471,2.4597,3.6249,9.5477,2.9129,1.1328,1.9743,4.3693,4.8224,0.98974
35.394,6.2544,27.15,13.777,2.1905,3.2281,8.5025,2.594,1.0088,1.7582,3.891,4.2945,0.75923
22.615,5.2011,22.578,11.457,1.8216,2.6844,7.0706,2.1571,0.83889,1.4621,3.2357,3.5713,0.55694
2.5325,3.5405,15.369,7.799,1.24,1.8274,4.8132,1.4684,0.57105,0.99526,2.2026,2.4311,0.2942
-6.5395,2.7854,12.092,6.1357,0.97554,1.4376,3.7867,1.1552,0.44926,0.783,1.7329,1.9126,0.23437
-5.404,2.8801,12.503,6.3442,1.0087,1.4865,3.9154,1.1945,0.46453,0.80962,1.7918,1.9776,0.23984
10.647,4.2133,18.29,9.2809,1.4756,2.1746,5.7277,1.7474,0.67956,1.1844,2.6212,2.893,0.37881
51.686,7.5761,32.888,16.688,2.6534,3.9103,10.299,3.1422,1.222,2.1297,4.7133,5.202,1.2764
70.436,9.0977,39.493,20.04,3.1863,4.6956,12.368,3.7732,1.4674,2.5574,5.6598,6.2468,1.8717
80.642,9.9196,43.061,21.851,3.4741,5.1198,13.485,4.1141,1.5999,2.7885,6.1712,6.8112,2.2678
89.495,10.631,46.148,23.417,3.7232,5.4869,14.452,4.4091,1.7146,2.9884,6.6136,7.2995,2.6264
93.477,10.949,47.532,24.119,3.8348,5.6513,14.885,4.5412,1.766,3.078,6.8119,7.5183,2.8062
94.4,11.023,47.852,24.281,3.8607,5.6894,14.985,4.5718,1.7779,3.0987,6.8577,7.5689,2.8488
91.607,10.8,46.882,23.79,3.7825,5.5741,14.682,4.4792,1.7419,3.0359,6.7188,7.4156,2.7209
88.906,10.584,45.944,23.313,3.7067,5.4625,14.388,4.3895,1.707,2.9751,6.5843,7.2671,2.6004
81.574,9.993,43.38,22.012,3.4999,5.1577,13.585,4.1446,1.6118,2.8091,6.2169,6.8616,2.3055
77.968,9.7046,42.128,21.377,3.3988,5.0088,13.193,4.025,1.5653,2.728,6.0374,6.6635,2.1596
77.267,9.6482,41.883,21.253,3.3791,4.9797,13.116,4.0016,1.5562,2.7122,6.0023,6.6248,2.1318
78.885,9.7783,42.448,21.539,3.4247,5.0469,13.293,4.0555,1.5772,2.7487,6.0833,6.7142,2.1964
79.391,9.8191,42.625,21.629,3.4389,5.0679,13.349,4.0724,1.5837,2.7602,6.1087,6.7421,2.2168
66.817,8.8053,38.224,19.396,3.0839,4.5446,11.97,3.6519,1.4202,2.4752,5.4779,6.046,1.7422
56.306,7.9518,34.519,17.516,2.785,4.1042,10.81,3.298,1.2825,2.2353,4.947,5.46,1.4119
42.333,6.8219,29.614,15.027,2.3892,3.521,9.274,2.8294,1.1003,1.9177,4.244,4.6842,0.92553
46.116,7.1305,30.954,15.707,2.4973,3.6803,9.6936,2.9574,1.1501,2.0044,4.436,4.8961,1.0251
43.502,6.9173,30.028,15.237,2.4227,3.5702,9.4037,2.8689,1.1157,1.9445,4.3034,4.7497,0.95562
35.276,6.2448,27.109,13.756,2.1871,3.2231,8.4895,2.59,1.0072,1.7554,3.885,4.2879,0.7566
19.308,4.9287,21.395,10.857,1.7262,2.5438,6.7003,2.0442,0.79495,1.3855,3.0662,3.3842,0.50138
-1.4438,3.21,13.934,7.0708,1.1242,1.6567,4.3638,1.3313,0.51773,0.90234,1.997,2.2041,0.26345
-12.677,2.2729,9.8665,5.0066,0.79603,1.1731,3.0898,0.94266,0.36659,0.63892,1.414,1.5606,0.21481
-13.767,2.1816,9.4705,4.8056,0.76407,1.126,2.9658,0.90482,0.35187,0.61327,1.3572,1.498,0.2131
-12.474,2.2898,9.9402,5.044,0.80197,1.1818,3.1129,0.9497,0.36933,0.64368,1.4245,1.5723,0.21518
6.4813,3.8682,16.792,8.5208,1.3548,1.9965,5.2587,1.6043,0.62391,1.0874,2.4065,2.6561,0.33171
28.743,5.7074,24.776,12.572,1.9989,2.9458,7.759,2.3671,0.92055,1.6044,3.5507,3.9189,0.63642
50.316,7.4645,32.404,16.443,2.6143,3.8527,10.148,3.0959,1.204,2.0983,4.6438,5.1254,1.2381
62.812,8.4812,36.817,18.682,2.9704,4.3774,11.53,3.5175,1.3679,2.3841,5.2763,5.8235,1.6057
62.067,8.4208,36.555,18.549,2.9492,4.3462,11.448,3.4925,1.3582,2.3671,5.2388,5.782,1.5811
61.441,8.3701,36.335,18.437,2.9314,4.32,11.379,3.4715,1.35,2.3529,5.2072,5.7472,1.5606
58.781,8.1528,35.391,17.959,2.8553,4.2079,11.083,3.3813,1.315,2.2918,5.072,5.598,1.4884
55.448,7.8821,34.216,17.362,2.7606,4.0682,10.715,3.2691,1.2713,2.2157,4.9036,5.4121,1.3861
51.67,7.5748,32.882,16.685,2.6529,3.9096,10.297,3.1416,1.2217,2.1293,4.7124,5.2011,1.276
50.013,7.4398,32.296,16.388,2.6057,3.8399,10.114,3.0857,1.2,2.0914,4.6285,5.1085,1.2297
49.347,7.3855,32.061,16.269,2.5866,3.8119,10.04,3.0631,1.1912,2.0761,4.5947,5.0712,1.2114
47.152,7.215,31.32,15.893,2.5269,3.7238,9.8083,2.9924,1.1637,2.0282,4.4886,4.954,1.0535
60.85,8.3222,36.127,18.332,2.9147,4.2953,11.314,3.4516,1.3423,2.3394,5.1774,5.7143,1.5414
50.792,7.5033,32.572,16.528,2.6279,3.8727,10.2,3.112,1.2102,2.1092,4.6679,5.152,1.2513
39.574,6.5965,28.636,14.531,2.3103,3.4046,8.9676,2.7359,1.064,1.8543,4.1038,4.5294,0.85688
28.804,5.7125,24.798,12.583,2.0007,2.9484,7.7658,2.3692,0.92136,1.6058,3.5538,3.9224,0.63762
28.037,5.6469,24.513,12.439,1.9777,2.9145,7.6767,2.342,0.91079,1.5874,3.5131,3.8774,0.65849
23.694,5.2899,22.964,11.653,1.8527,2.7303,7.1914,2.194,0.85322,1.487,3.291,3.6323,0.57613
12.527,4.3688,18.965,9.6235,1.5301,2.2549,5.9392,1.8119,0.70465,1.2281,2.7179,2.9998,0.40259
1.5411,3.4582,15.012,7.6175,1.2112,1.7849,4.7012,1.4343,0.55777,0.97211,2.1514,2.3745,0.28587
-14.232,2.1428,9.3017,4.72,0.75046,1.1059,2.913,0.8887,0.34561,0.60234,1.333,1.4713,0.21254
-19.043,1.7397,7.552,3.8321,0.60929,0.8979,2.365,0.72152,0.28059,0.48903,1.0823,1.1945,0.21241
-19.405,1.7093,7.42,3.7652,0.59864,0.88221,2.3237,0.70892,0.27569,0.48049,1.0634,1.1737,0.21282
-15.124,2.0681,8.9774,4.5554,0.72429,1.0674,2.8114,0.85772,0.33356,0.58134,1.2866,1.42,0.21173
0.21587,3.348,14.534,7.3749,1.1726,1.728,4.5514,1.3886,0.54,0.94114,2.0829,2.2989,0.27542
20.713,5.0445,21.898,11.112,1.7667,2.6036,6.8578,2.0922,0.81363,1.418,3.1383,3.4638,0.52441
38.607,6.5174,28.292,14.356,2.2826,3.3638,8.86,2.7031,1.0512,1.8321,4.0546,4.4751,0.83359
49.528,7.4003,32.125,16.301,2.5918,3.8195,10.06,3.0693,1.1936,2.0803,4.6039,5.0813,1.2164
52.16,7.6147,33.056,16.773,2.6669,3.9302,10.352,3.1582,1.2282,2.1405,4.7373,5.2285,1.2899
52.814,7.6679,33.286,16.891,2.6855,3.9576,10.424,3.1802,1.2368,2.1555,4.7704,5.2651,1.3087
53.529,7.726,33.539,17.019,2.7059,3.9876,10.503,3.2043,1.2461,2.1718,4.8065,5.305,1.3294
50.967,7.5176,32.634,16.559,2.6329,3.88,10.22,3.1179,1.2125,2.1132,4.6768,5.1618,1.2562
50.45,7.4755,32.451,16.467,2.6181,3.8583,10.163,3.1004,1.2057,2.1014,4.6506,5.1329,1.2418
48.175,7.2983,31.682,16.076,2.5561,3.7668,9.9216,3.0269,1.1771,2.0516,4.5404,5.0112,1.0819
49.564,7.4032,32.138,16.308,2.5928,3.821,10.064,3.0705,1.1941,2.0811,4.6057,5.0833,1.2174
51.649,7.5731,32.875,16.682,2.6523,3.9087,10.295,3.1409,1.2215,2.1288,4.7114,5.1999,1.2754
62.294,8.4392,36.635,18.59,2.9557,4.3557,11.473,3.5001,1.3612,2.3723,5.2502,5.7947,1.5885
55.702,7.9028,34.306,17.408,2.7678,4.0789,10.743,3.2777,1.2746,2.2215,4.9165,5.4263,1.3937
40.307,6.6564,28.896,14.663,2.3313,3.4356,9.049,2.7607,1.0736,1.8712,4.1411,4.5705,0.87479
30.769,5.8738,25.498,12.939,2.0572,3.0316,7.9851,2.4361,0.94739,1.6512,3.6542,4.0332,0.6769
24.099,5.3233,23.108,11.726,1.8644,2.7475,7.2367,2.2078,0.85859,1.4964,3.3117,3.6551,0.58345
12.951,4.4039,19.117,9.7008,1.5424,2.273,5.9869,1.8265,0.71031,1.238,2.7398,3.0239,0.40818
6.3826,3.8601,16.757,8.5028,1.3519,1.9923,5.2475,1.6009,0.62259,1.0851,2.4014,2.6505,0.33069
-10.354,2.467,10.709,5.4342,0.86402,1.2733,3.3538,1.0232,0.3979,0.69349,1.5348,1.6939,0.22022
-15.489,2.0375,8.845,4.4882,0.71361,1.0516,2.7699,0.84506,0.32864,0.57276,1.2676,1.399,0.2115
-12.308,2.3037,10,5.0745,0.80683,1.189,3.1318,0.95545,0.37156,0.64758,1.4332,1.5818,0.21551
2.5825,3.5447,15.388,7.8081,1.2415,1.8295,4.8188,1.4701,0.57172,0.99643,2.2052,2.4339,0.29463
38.446,6.5042,28.235,14.327,2.278,3.357,8.8421,2.6976,1.0491,1.8284,4.0464,4.466,0.82976
67.422,8.8542,38.436,19.504,3.101,4.5699,12.037,3.6722,1.4281,2.489,5.5084,6.0796,1.7635
84.557,10.235,44.43,22.545,3.5846,5.2826,13.914,4.2449,1.6508,2.8771,6.3674,7.0277,2.4131
100.86,11.539,50.089,25.417,4.0412,5.9554,15.686,4.7856,1.8611,3.2436,7.1784,7.9228,3.1577
109.45,12.222,53.057,26.923,4.2806,6.3083,16.616,5.0692,1.9713,3.4358,7.6037,8.3923,3.595
111.61,12.393,53.799,27.299,4.3405,6.3965,16.848,5.14,1.9989,3.4838,7.71,8.5096,3.7102
113.24,12.523,54.361,27.584,4.3858,6.4633,17.024,5.1937,2.0198,3.5202,7.7905,8.5984,3.7988
116.38,12.771,55.439,28.131,4.4728,6.5915,17.361,5.2967,2.0598,3.59,7.9451,8.769,3.9724
119.46,13.015,56.496,28.668,4.5581,6.7172,17.693,5.3977,2.0991,3.6585,8.0966,8.9362,4.1469
117.36,12.849,55.777,28.303,4.5001,6.6317,17.467,5.329,2.0724,3.6119,7.9936,8.8225,4.0278
119.76,13.038,56.598,28.72,4.5663,6.7293,17.725,5.4075,2.1029,3.6651,8.1112,8.9524,4.164
113.35,12.531,54.398,27.603,4.3888,6.4678,17.036,5.1973,2.0212,3.5226,7.796,8.6044,3.8048
97.298,11.255,48.856,24.791,3.9417,5.8088,15.3,4.6678,1.8152,3.1637,7.0017,7.7278,2.9851
88.508,10.552,45.806,23.243,3.6956,5.4461,14.345,4.3763,1.7019,2.9662,6.5645,7.2452,2.5829
80.688,9.9233,43.077,21.859,3.4754,5.1217,13.49,4.1157,1.6005,2.7895,6.1735,6.8137,2.2697
58.349,8.1177,35.239,17.881,2.8431,4.1898,11.036,3.3668,1.3093,2.2819,5.0502,5.5739,1.4749
48.892,7.3485,31.9,16.187,2.5737,3.7928,9.9899,3.0478,1.1852,2.0657,4.5716,5.0457,1.1991
42.734,6.8547,29.756,15.099,2.4007,3.5379,9.3185,2.8429,1.1056,1.9269,4.2644,4.7067,0.93578
33.25,6.0773,26.382,13.387,2.1285,3.1367,8.2618,2.5206,0.98021,1.7084,3.7808,4.1729,0.72894
20.316,5.0118,21.756,11.04,1.7553,2.5867,6.8133,2.0786,0.80836,1.4089,3.118,3.4413,0.51782
0.23461,3.3496,14.54,7.3783,1.1731,1.7288,4.5535,1.3892,0.54025,0.94158,2.0838,2.2999,0.27557
-7.8457,2.6765,11.619,5.8956,0.93738,1.3814,3.6385,1.1101,0.43169,0.75237,1.6651,1.8378,0.22879
-7.2071,2.7298,11.85,6.013,0.95604,1.4089,3.711,1.1322,0.44028,0.76735,1.6982,1.8743,0.23143
9.3111,4.1027,17.81,9.0373,1.4369,2.1175,5.5774,1.7016,0.66173,1.1533,2.5524,2.8171,0.36287
44.063,6.9631,30.227,15.338,2.4387,3.5938,9.4659,2.8879,1.1231,1.9574,4.3319,4.7811,0.97027
67.843,8.8883,38.584,19.579,3.1129,4.5875,12.083,3.6864,1.4336,2.4985,5.5296,6.103,1.7784
79.089,9.7948,42.519,21.576,3.4304,5.0554,13.315,4.0623,1.5798,2.7534,6.0935,6.7254,2.2046
90.184,10.686,46.388,23.539,3.7426,5.5153,14.527,4.432,1.7235,3.0039,6.648,7.3374,2.657
96.157,11.163,48.461,24.59,3.9098,5.7618,15.176,4.63,1.8006,3.1381,6.945,7.6652,2.931
98.132,11.321,49.145,24.938,3.965,5.8431,15.39,4.6954,1.826,3.1824,7.0431,7.7735,3.025
99.316,11.416,49.555,25.146,3.9981,5.8919,15.519,4.7345,1.8412,3.209,7.1018,7.8383,3.0822
101.3,11.574,50.241,25.494,4.0535,5.9735,15.734,4.8001,1.8667,3.2534,7.2002,7.9469,3.1794
102.22,11.647,50.561,25.656,4.0792,6.0115,15.834,4.8306,1.8786,3.2741,7.246,7.9974,3.2253
102.84,11.696,50.772,25.763,4.0962,6.0366,15.9,4.8508,1.8864,3.2878,7.2762,8.0308,3.2558
100.1,11.478,49.827,25.284,4.02,5.9242,15.604,4.7605,1.8513,3.2266,7.1408,7.8813,3.1205
92.689,10.886,47.258,23.98,3.8127,5.6188,14.799,4.5151,1.7559,3.0602,6.7726,7.475,2.77
81.918,10.021,43.5,22.073,3.5095,5.1719,13.623,4.156,1.6162,2.8169,6.234,6.8805,2.3198
82.864,10.097,43.829,22.24,3.5361,5.2111,13.726,4.1875,1.6285,2.8382,6.2813,6.9327,2.3593
74.578,9.4317,40.943,20.776,3.3033,4.868,12.822,3.9118,1.5212,2.6513,5.8677,6.4762,2.027
